date	cape-1	cape-3	cape-6	cape-12	cape-24	cape-60	cape-120	shiller-cape	ret-1	ret-3	ret-6	ret-12	ret-24	ret-60	ret-120	rret-1	rret-3	rret-6	rret-12	rret-24	rret-60	rret-120
1991.02	17.08	16.89	16.67	16.38	15.02	16.55	17.35	17.35	0.03	0.04	0.07	0.14	0.22	0.79	2.60	0.03	0.04	0.06	0.11	0.15	0.56	1.76
1991.03	17.68	17.50	17.25	16.95	15.58	16.94	17.82	17.82	0.02	0.02	0.04	0.09	0.21	0.74	2.19	0.02	0.01	0.02	0.06	0.14	0.51	1.44
1991.04	18.17	18.00	17.74	17.39	16.05	17.21	18.16	18.16	-0.00	0.00	0.02	0.07	0.17	0.70	2.13	-0.01	-0.01	0.00	0.04	0.10	0.47	1.40
1991.05	18.51	18.13	17.82	17.41	16.13	17.06	18.04	18.04	0.00	0.03	0.02	0.10	0.18	0.75	2.36	-0.00	0.02	0.00	0.07	0.11	0.51	1.56
1991.06	19.00	18.48	18.05	17.54	16.32	17.00	18.02	18.02	0.01	0.02	0.03	0.08	0.18	0.77	2.27	0.00	0.01	0.01	0.05	0.12	0.53	1.50
1991.07	19.62	19.06	18.46	17.81	16.63	17.05	18.10	18.10	0.02	0.02	0.09	0.09	0.18	0.69	2.17	0.02	0.01	0.08	0.06	0.11	0.47	1.43
1991.08	20.61	20.03	19.26	18.44	17.24	17.40	18.51	18.51	-0.01	-0.01	0.06	0.07	0.17	0.70	2.03	-0.01	-0.02	0.04	0.04	0.10	0.48	1.33
1991.09	21.03	20.41	19.54	18.55	17.33	17.23	18.36	18.36	-0.00	0.00	0.05	0.08	0.19	0.74	1.70	-0.00	-0.00	0.04	0.05	0.12	0.52	1.08
1991.10	21.68	20.99	20.07	18.86	17.56	17.20	18.35	18.35	-0.00	0.08	0.05	0.07	0.20	0.81	1.78	-0.01	0.07	0.04	0.03	0.13	0.57	1.15
1991.11	22.37	21.58	20.58	19.15	17.74	17.12	18.29	18.29	0.01	0.07	0.07	0.10	0.20	0.91	1.93	0.01	0.06	0.06	0.06	0.13	0.66	1.27
1991.12	23.40	22.51	21.39	19.72	18.15	17.25	18.44	18.44	0.07	0.05	0.05	0.12	0.20	0.91	1.95	0.07	0.04	0.03	0.09	0.13	0.66	1.30
1992.01	26.02	25.01	23.67	21.64	19.76	18.47	19.77	19.77	-0.01	-0.02	-0.00	0.05	0.14	0.84	1.74	-0.01	-0.03	-0.02	0.01	0.07	0.60	1.14
1992.02	25.62	25.34	24.08	21.92	19.85	18.28	19.58	19.58	-0.01	0.01	0.01	0.07	0.14	0.94	1.67	-0.02	-0.00	-0.00	0.04	0.08	0.68	1.08
1992.03	25.14	25.19	24.24	22.07	19.81	17.99	19.28	19.28	0.00	0.00	0.03	0.11	0.14	0.94	1.83	-0.00	-0.00	0.01	0.07	0.08	0.69	1.21
1992.04	25.11	25.12	24.67	22.58	20.08	18.00	19.30	19.30	0.02	0.02	0.01	0.09	0.10	0.88	1.73	0.02	0.01	-0.00	0.05	0.04	0.63	1.12
1992.05	25.13	25.39	25.34	23.45	20.71	18.33	19.66	19.66	-0.02	0.01	0.02	0.07	0.09	1.01	1.60	-0.02	-0.00	0.00	0.04	0.03	0.75	1.02
1992.06	24.26	24.64	24.86	23.40	20.58	17.99	19.32	19.32	0.02	0.03	0.07	0.10	0.11	1.15	1.48	0.01	0.02	0.05	0.07	0.06	0.88	0.94
1992.07	24.29	24.63	25.01	24.08	21.14	18.26	19.62	19.62	0.01	-0.01	0.05	0.08	0.09	1.23	1.18	0.00	-0.02	0.03	0.05	0.03	0.95	0.70
1992.08	23.98	24.36	24.85	24.42	21.49	18.35	19.72	19.72	0.00	0.01	0.06	0.09	0.11	1.22	1.18	-0.00	0.00	0.04	0.06	0.05	0.94	0.70
1992.09	23.56	23.95	24.49	24.52	21.71	18.34	19.71	19.71	-0.01	0.04	0.08	0.10	0.12	1.24	1.07	-0.02	0.04	0.06	0.07	0.06	0.96	0.62
1992.10	22.78	23.14	23.69	24.12	21.56	18.03	19.37	19.37	0.03	0.06	0.07	0.12	0.12	1.31	1.07	0.02	0.05	0.06	0.09	0.07	1.02	0.62
1992.11	22.96	23.32	23.87	24.62	22.29	18.48	19.83	19.83	0.03	0.04	0.05	0.09	0.09	1.22	1.15	0.03	0.04	0.04	0.07	0.03	0.95	0.69
1992.12	23.26	23.66	24.23	25.18	23.19	19.08	20.45	20.45	-0.00	0.03	0.03	0.07	0.04	1.21	1.06	-0.01	0.02	0.01	0.04	-0.01	0.94	0.62
1993.01	22.69	23.11	23.68	24.71	23.23	19.01	20.32	20.32	0.01	0.02	0.03	0.09	0.07	1.21	1.06	0.01	0.01	0.01	0.06	0.01	0.95	0.62
1993.02	22.76	23.03	23.59	24.67	23.66	19.26	20.55	20.55	0.02	0.01	0.03	0.07	0.09	1.32	0.90	0.02	0.00	0.02	0.04	0.03	1.05	0.48
1993.03	22.90	23.10	23.62	24.72	24.17	19.60	20.86	20.86	-0.02	-0.00	0.02	0.03	0.10	1.39	0.88	-0.02	-0.01	0.01	0.01	0.04	1.12	0.47
1993.04	22.27	22.47	22.88	23.92	23.85	19.28	20.46	20.46	0.00	0.01	0.05	0.01	0.15	1.51	1.01	0.00	0.01	0.03	-0.01	0.09	1.22	0.57
1993.05	22.60	22.50	22.76	23.72	24.05	19.41	20.52	20.52	0.01	0.02	0.04	0.01	0.18	1.49	1.10	0.00	0.02	0.03	-0.01	0.11	1.21	0.65
1993.06	22.95	22.70	22.79	23.60	24.25	19.59	20.61	20.61	-0.00	0.02	0.04	0.02	0.20	1.47	1.21	-0.00	0.02	0.03	-0.01	0.14	1.19	0.73
1993.07	23.14	22.91	22.76	23.38	24.28	19.66	20.57	20.57	0.02	0.04	0.06	0.01	0.25	1.59	1.22	0.01	0.03	0.04	-0.02	0.18	1.29	0.74
1993.08	23.00	23.21	23.03	23.49	24.60	20.01	20.81	20.81	0.01	0.02	0.04	0.02	0.23	1.37	1.18	0.01	0.01	0.02	-0.01	0.17	1.10	0.71
1993.09	22.86	23.23	23.20	23.52	24.79	20.30	20.99	20.99	0.01	0.01	0.01	0.02	0.26	1.22	1.22	0.01	0.01	-0.00	-0.01	0.19	0.97	0.74
1993.10	22.63	22.99	23.26	23.47	24.85	20.53	21.11	21.11	-0.00	0.02	-0.04	-0.00	0.26	1.23	1.24	-0.00	0.02	-0.05	-0.03	0.19	0.98	0.76
1993.11	22.13	22.54	23.00	23.20	24.63	20.58	21.04	21.04	0.01	0.02	-0.03	-0.00	0.29	1.47	1.27	0.01	0.01	-0.04	-0.03	0.22	1.20	0.79
1993.12	21.78	22.25	22.84	23.15	24.58	20.82	21.17	21.17	0.02	-0.00	-0.02	-0.02	0.32	1.55	1.32	0.01	-0.01	-0.04	-0.05	0.25	1.27	0.83
1994.01	21.56	22.05	22.68	23.22	24.62	21.19	21.41	21.41	-0.00	-0.05	-0.05	-0.02	0.30	1.64	1.39	-0.01	-0.06	-0.06	-0.04	0.23	1.35	0.89
1994.02	21.21	21.51	22.15	22.85	24.19	21.16	21.26	21.26	-0.02	-0.04	-0.02	0.02	0.38	1.64	1.42	-0.02	-0.05	-0.03	-0.01	0.30	1.36	0.91
1994.03	20.60	20.80	21.35	22.19	23.44	20.85	20.83	20.83	-0.04	-0.02	0.01	0.06	0.40	1.76	1.42	-0.04	-0.02	-0.01	0.03	0.32	1.47	0.90
1994.04	19.67	19.84	20.25	21.17	22.31	20.19	20.06	20.06	0.01	0.01	0.04	0.14	0.45	1.98	1.53	0.01	0.00	0.02	0.10	0.36	1.65	0.99
1994.05	19.14	19.64	20.04	21.04	22.20	20.44	20.20	20.20	0.01	0.03	0.02	0.16	0.47	1.95	1.45	0.01	0.02	0.01	0.13	0.38	1.62	0.91
1994.06	18.60	19.24	19.75	20.80	22.01	20.64	20.29	20.29	-0.01	0.03	0.00	0.19	0.47	1.91	1.49	-0.01	0.02	-0.01	0.15	0.39	1.59	0.94
1994.07	17.86	18.43	19.13	20.17	21.48	20.50	20.07	20.07	0.03	0.03	0.03	0.23	0.43	2.06	1.45	0.02	0.02	0.02	0.20	0.35	1.72	0.92
1994.08	17.85	18.32	19.13	20.23	21.67	21.06	20.54	20.54	0.01	-0.01	0.04	0.20	0.43	1.86	1.35	0.00	-0.01	0.03	0.17	0.35	1.55	0.84
1994.09	17.50	17.91	18.70	19.87	21.41	21.16	20.58	20.58	-0.01	-0.03	0.06	0.24	0.45	1.82	1.39	-0.01	-0.03	0.04	0.21	0.37	1.51	0.88
1994.10	16.96	17.36	18.05	19.29	20.92	21.02	20.40	20.40	-0.01	0.00	0.10	0.26	0.51	1.80	1.41	-0.01	-0.00	0.08	0.22	0.43	1.49	0.89
1994.11	16.20	16.75	17.40	18.69	20.42	20.86	20.21	20.21	-0.01	0.05	0.14	0.29	0.60	2.02	1.54	-0.01	0.04	0.12	0.26	0.51	1.68	0.99
1994.12	15.43	16.00	16.68	18.00	19.81	20.56	19.91	19.91	0.02	0.08	0.18	0.35	0.63	2.14	1.63	0.02	0.07	0.16	0.32	0.54	1.79	1.07
1995.01	15.15	15.70	16.47	17.84	19.79	20.88	20.22	20.22	0.04	0.09	0.20	0.32	0.65	2.06	1.54	0.03	0.08	0.18	0.29	0.56	1.73	1.00
1995.02	15.36	15.72	16.50	17.92	20.03	21.47	20.80	20.80	0.02	0.09	0.16	0.35	0.66	1.88	1.49	0.02	0.08	0.14	0.31	0.57	1.56	0.96
1995.03	15.41	15.67	16.37	17.79	20.04	21.80	21.15	21.15	0.03	0.09	0.17	0.31	0.61	1.92	1.42	0.03	0.09	0.16	0.28	0.52	1.59	0.90
1995.04	15.55	15.81	16.37	17.78	20.18	22.26	21.64	21.64	0.03	0.10	0.15	0.27	0.50	1.88	1.29	0.03	0.09	0.13	0.24	0.43	1.55	0.79
1995.05	15.76	16.01	16.46	17.83	20.35	22.78	22.20	22.20	0.03	0.07	0.14	0.26	0.59	1.71	1.25	0.03	0.06	0.13	0.23	0.51	1.40	0.76
1995.06	15.92	16.19	16.59	17.89	20.47	23.27	22.72	22.72	0.03	0.07	0.14	0.24	0.62	1.71	1.23	0.03	0.07	0.13	0.21	0.55	1.40	0.75
1995.07	16.19	16.46	16.86	18.06	20.70	23.88	23.38	23.38	0.00	0.05	0.10	0.16	0.66	1.64	1.19	0.00	0.04	0.09	0.12	0.58	1.33	0.71
1995.08	16.08	16.25	16.62	17.69	20.27	23.73	23.28	23.28	0.04	0.07	0.16	0.19	0.66	1.66	1.19	0.03	0.06	0.15	0.15	0.58	1.35	0.70
1995.09	16.54	16.63	16.95	17.91	20.52	24.35	23.95	23.95	0.01	0.06	0.12	0.17	0.62	1.54	1.12	0.00	0.06	0.10	0.13	0.54	1.24	0.63
1995.10	16.52	16.60	16.83	17.66	20.19	24.27	23.93	23.93	0.02	0.05	0.11	0.20	0.63	1.38	1.04	0.02	0.05	0.09	0.17	0.55	1.11	0.58
1995.11	17.14	17.00	17.11	17.80	20.27	24.65	24.35	24.35	0.03	0.09	0.11	0.24	0.58	1.31	1.08	0.03	0.08	0.09	0.20	0.50	1.04	0.62
1995.12	17.89	17.67	17.65	18.20	20.59	25.28	25.03	25.03	-0.00	0.05	0.09	0.21	0.57	1.17	1.05	-0.01	0.04	0.07	0.17	0.49	0.91	0.60
1996.01	17.99	17.78	17.60	17.97	20.15	24.96	24.76	24.76	0.06	0.05	0.05	0.25	0.57	1.17	1.08	0.05	0.04	0.03	0.21	0.50	0.92	0.62
1996.02	19.05	18.91	18.64	18.85	20.93	26.13	25.98	25.98	-0.00	0.02	0.02	0.23	0.58	1.01	0.97	-0.01	0.01	0.00	0.19	0.51	0.77	0.53
1996.03	18.93	18.86	18.60	18.62	20.46	25.73	25.63	25.63	0.00	0.03	0.04	0.22	0.66	0.83	1.00	-0.00	0.03	0.03	0.19	0.60	0.62	0.56
1996.04	18.94	18.87	18.69	18.53	20.12	25.47	25.42	25.43	0.02	-0.00	0.08	0.18	0.72	0.84	1.01	0.02	-0.01	0.07	0.15	0.65	0.62	0.56
1996.05	19.22	19.26	19.15	18.89	20.27	25.79	25.81	25.81	0.01	0.00	0.11	0.26	0.68	0.92	0.95	0.01	-0.00	0.10	0.23	0.61	0.69	0.51
1996.06	19.30	19.41	19.39	19.09	20.26	25.86	25.97	25.97	-0.04	0.01	0.11	0.31	0.66	0.85	0.87	-0.04	0.00	0.10	0.28	0.59	0.63	0.45
1996.07	18.41	18.55	18.62	18.38	19.28	24.67	24.86	24.86	0.03	0.09	0.19	0.44	0.80	0.87	0.96	0.03	0.08	0.17	0.41	0.73	0.65	0.51
1996.08	18.75	18.90	19.06	18.89	19.61	25.11	25.41	25.41	0.02	0.11	0.20	0.40	0.62	0.78	0.94	0.02	0.10	0.19	0.37	0.56	0.58	0.50
1996.09	18.88	19.04	19.24	19.19	19.72	25.26	25.68	25.68	0.04	0.10	0.17	0.39	0.51	0.55	0.95	0.04	0.10	0.16	0.36	0.46	0.37	0.52
1996.10	19.42	19.57	19.80	19.90	20.26	25.92	26.48	26.48	0.05	0.09	0.09	0.36	0.47	0.53	0.94	0.05	0.09	0.08	0.33	0.42	0.37	0.52
1996.11	19.89	20.23	20.52	20.77	21.03	26.85	27.59	27.59	0.01	0.09	0.13	0.28	0.56	0.54	0.89	0.01	0.08	0.12	0.25	0.50	0.37	0.49
1996.12	19.65	20.09	20.47	20.87	21.08	26.83	27.72	27.72	0.03	0.07	0.18	0.29	0.60	0.54	0.91	0.03	0.06	0.17	0.27	0.55	0.38	0.50
1997.01	19.72	20.18	20.71	21.27	21.51	27.23	28.33	28.33	0.04	-0.00	0.21	0.26	0.63	0.49	0.86	0.04	-0.01	0.20	0.24	0.58	0.34	0.46
1997.02	20.29	20.58	21.18	21.88	22.18	27.94	29.27	29.27	-0.01	0.04	0.16	0.28	0.56	0.38	0.81	-0.01	0.04	0.15	0.26	0.51	0.24	0.42
1997.03	19.88	20.08	20.64	21.43	21.80	27.32	28.80	28.80	-0.04	0.11	0.18	0.36	0.62	0.46	0.78	-0.04	0.10	0.17	0.34	0.57	0.30	0.38
1997.04	18.96	19.15	19.56	20.39	20.86	25.99	27.59	27.59	0.09	0.21	0.25	0.46	0.75	0.46	0.92	0.09	0.21	0.23	0.44	0.68	0.30	0.49
1997.05	20.66	20.75	21.07	22.00	22.62	28.02	29.93	29.93	0.05	0.11	0.13	0.33	0.60	0.30	0.81	0.05	0.11	0.12	0.31	0.54	0.15	0.40
1997.06	21.64	21.69	21.93	22.86	23.63	29.09	31.26	31.26	0.06	0.07	0.10	0.26	0.51	0.16	0.73	0.05	0.06	0.09	0.24	0.46	0.03	0.33
1997.07	22.79	22.83	22.99	23.86	24.80	30.33	32.77	32.77	0.00	0.03	0.04	0.25	0.49	-0.02	0.64	0.00	0.02	0.03	0.23	0.44	-0.13	0.27
1997.08	22.81	22.81	22.90	23.63	24.70	29.99	32.59	32.59	0.01	0.01	0.10	0.16	0.43	-0.02	0.57	0.01	0.01	0.10	0.14	0.38	-0.12	0.21
1997.09	23.02	22.99	23.03	23.61	24.79	29.91	32.67	32.67	0.02	0.03	0.15	0.09	0.41	-0.07	0.60	0.01	0.03	0.14	0.07	0.35	-0.18	0.24
1997.10	23.35	23.31	23.31	23.72	25.00	29.96	32.90	32.90	-0.01	0.01	0.17	0.09	0.37	-0.10	0.62	-0.01	0.01	0.16	0.07	0.31	-0.20	0.25
1997.11	23.29	23.12	23.06	23.30	24.59	29.30	32.34	32.34	0.02	0.09	0.18	0.22	0.48	-0.03	0.56	0.03	0.09	0.17	0.20	0.42	-0.14	0.20
1997.12	24.07	23.88	23.74	23.84	25.13	29.78	33.03	33.03	0.00	0.12	0.15	0.24	0.48	-0.07	0.54	-0.00	0.11	0.14	0.22	0.42	-0.17	0.18
1998.01	24.21	24.05	23.83	23.80	25.00	29.48	32.86	32.86	0.06	0.15	0.20	0.30	0.48	-0.07	0.43	0.06	0.15	0.19	0.27	0.42	-0.17	0.10
1998.02	25.77	25.65	25.40	25.26	26.40	30.99	34.71	34.71	0.05	0.08	0.05	0.22	0.36	-0.18	0.32	0.05	0.08	0.04	0.20	0.29	-0.28	0.01
1998.03	27.14	27.05	26.81	26.55	27.60	32.25	36.30	36.30	0.03	0.03	-0.05	0.19	0.34	-0.21	0.22	0.03	0.02	-0.06	0.17	0.27	-0.31	-0.07
1998.04	28.07	27.98	27.79	27.45	28.33	32.97	37.28	37.28	-0.00	0.04	-0.07	0.20	0.31	-0.20	0.23	-0.01	0.04	-0.08	0.17	0.25	-0.29	-0.07
1998.05	28.12	27.96	27.79	27.39	28.07	32.52	36.96	36.96	-0.00	-0.03	0.03	0.20	0.28	-0.16	0.27	-0.00	-0.03	0.02	0.18	0.21	-0.25	-0.05
1998.06	28.27	28.08	27.89	27.47	27.94	32.21	36.80	36.80	0.04	-0.08	0.07	0.19	0.32	-0.11	0.21	0.04	-0.08	0.07	0.17	0.25	-0.21	-0.10
1998.07	29.65	29.46	29.21	28.76	29.04	33.29	38.26	38.26	-0.07	-0.11	0.08	0.19	0.27	-0.14	0.09	-0.07	-0.11	0.07	0.17	0.20	-0.24	-0.19
1998.08	27.75	27.53	27.27	26.84	26.89	30.65	35.42	35.42	-0.05	0.06	0.16	0.24	0.38	-0.08	0.19	-0.05	0.06	0.15	0.21	0.31	-0.18	-0.11
1998.09	26.56	26.32	26.04	25.61	25.48	28.86	33.53	33.53	0.01	0.17	0.26	0.29	0.44	-0.00	0.19	0.01	0.16	0.25	0.26	0.35	-0.12	-0.11
1998.10	27.04	26.80	26.48	26.02	25.69	28.92	33.77	33.77	0.11	0.21	0.29	0.26	0.35	0.01	-0.06	0.11	0.21	0.28	0.23	0.27	-0.11	-0.29
1998.11	30.14	29.94	29.57	29.02	28.48	31.84	37.37	37.37	0.04	0.09	0.16	0.22	0.20	-0.08	-0.23	0.04	0.09	0.15	0.18	0.13	-0.18	-0.40
1998.12	31.47	31.34	30.98	30.37	29.67	32.92	38.82	38.82	0.05	0.08	0.11	0.20	0.12	-0.09	-0.26	0.05	0.07	0.10	0.17	0.05	-0.19	-0.43
1999.01	33.03	32.94	32.64	31.97	31.14	34.25	40.58	40.58	-0.00	0.07	0.11	0.14	0.07	-0.09	-0.31	-0.00	0.06	0.09	0.11	0.00	-0.20	-0.46
1999.02	32.82	32.87	32.69	32.04	31.13	33.95	40.40	40.40	0.03	0.07	0.06	0.11	0.05	-0.08	-0.35	0.03	0.06	0.05	0.08	-0.02	-0.19	-0.50
1999.03	33.49	33.63	33.58	32.99	32.00	34.59	41.36	41.36	0.04	0.03	0.03	0.13	-0.07	-0.12	-0.41	0.03	0.02	0.01	0.08	-0.13	-0.23	-0.54
1999.04	34.53	34.64	34.72	34.24	33.19	35.56	42.71	42.71	-0.00	0.03	-0.03	0.09	-0.11	-0.15	-0.36	-0.00	0.03	-0.04	0.06	-0.16	-0.25	-0.50
1999.05	33.93	34.31	34.53	34.25	33.22	35.29	42.56	42.56	-0.01	-0.00	0.04	0.06	-0.05	-0.17	-0.32	-0.01	-0.01	0.03	0.03	-0.11	-0.27	-0.47
1999.06	32.95	33.61	34.02	33.99	33.04	34.84	42.18	42.18	0.04	-0.00	0.08	0.11	-0.06	-0.14	-0.30	0.04	-0.01	0.07	0.07	-0.13	-0.25	-0.46
1999.07	33.57	34.30	35.00	35.29	34.44	36.07	43.83	43.83	-0.04	-0.06	0.03	0.07	-0.13	-0.20	-0.32	-0.04	-0.07	0.02	0.03	-0.18	-0.30	-0.48
1999.08	31.53	32.20	33.08	33.66	33.03	34.40	41.93	41.93	-0.01	0.05	0.05	0.12	-0.11	-0.18	-0.24	-0.01	0.04	0.03	0.08	-0.16	-0.28	-0.41
1999.09	30.52	31.16	32.13	33.01	32.61	33.80	41.32	41.32	-0.01	0.08	0.09	0.11	-0.21	-0.15	-0.21	-0.02	0.08	0.07	0.08	-0.25	-0.25	-0.38
1999.10	29.52	30.08	31.01	32.17	32.05	33.09	40.55	40.55	0.07	0.10	0.12	0.07	-0.17	-0.14	-0.18	0.07	0.09	0.10	0.03	-0.22	-0.24	-0.36
1999.11	30.64	31.44	32.43	33.95	34.16	35.18	43.21	43.21	0.03	-0.00	0.02	-0.01	-0.19	-0.16	-0.22	0.03	-0.01	0.00	-0.04	-0.23	-0.26	-0.39
1999.12	30.55	31.46	32.54	34.31	34.90	35.93	44.20	44.20	-0.00	0.01	0.02	-0.07	-0.20	-0.16	-0.22	-0.01	-0.01	-0.00	-0.10	-0.24	-0.26	-0.39
2000.01	29.51	30.39	31.58	33.51	34.49	35.54	43.77	43.77	-0.03	0.03	0.03	-0.06	-0.20	-0.17	-0.21	-0.03	0.01	0.01	-0.10	-0.24	-0.27	-0.39
2000.02	28.12	28.70	29.86	31.82	33.14	34.22	42.19	42.19	0.04	0.02	0.07	-0.06	-0.21	-0.14	-0.22	0.03	0.01	0.05	-0.09	-0.24	-0.24	-0.39
2000.03	28.60	28.99	30.07	32.12	33.85	35.04	43.22	43.22	0.01	0.01	0.02	-0.18	-0.20	-0.17	-0.20	0.01	0.01	0.00	-0.20	-0.23	-0.27	-0.37
2000.04	28.67	28.99	29.82	31.87	33.97	35.29	43.53	43.53	-0.03	0.01	-0.05	-0.19	-0.24	-0.20	-0.18	-0.03	-0.00	-0.06	-0.21	-0.28	-0.30	-0.36
2000.05	27.64	27.84	28.42	30.30	32.63	34.02	41.97	41.97	0.03	0.05	-0.03	-0.10	-0.24	-0.17	-0.21	0.03	0.04	-0.04	-0.14	-0.27	-0.27	-0.38
2000.06	28.19	28.34	28.76	30.52	33.13	34.69	42.78	42.78	0.01	0.00	-0.09	-0.15	-0.31	-0.18	-0.26	0.01	-0.00	-0.10	-0.18	-0.34	-0.27	-0.41
2000.07	28.30	28.37	28.67	30.18	32.97	34.70	42.76	42.76	0.01	-0.06	-0.09	-0.18	-0.39	-0.17	-0.27	0.01	-0.06	-0.11	-0.20	-0.41	-0.27	-0.42
2000.08	28.29	28.47	28.70	29.98	32.89	34.81	42.87	42.87	-0.01	-0.07	-0.12	-0.21	-0.39	-0.18	-0.27	-0.02	-0.08	-0.14	-0.23	-0.41	-0.27	-0.42
2000.09	27.50	27.79	28.02	29.05	31.97	34.04	41.90	41.90	-0.05	-0.09	-0.19	-0.29	-0.41	-0.16	-0.24	-0.05	-0.09	-0.20	-0.31	-0.43	-0.27	-0.39
2000.10	25.84	26.04	26.31	27.09	29.86	32.01	39.37	39.37	-0.01	-0.04	-0.14	-0.23	-0.39	-0.14	-0.16	-0.01	-0.05	-0.16	-0.24	-0.41	-0.25	-0.33
2000.11	26.25	25.87	26.04	26.60	29.26	31.55	38.78	38.78	-0.03	-0.05	-0.08	-0.18	-0.34	-0.10	-0.13	-0.03	-0.06	-0.10	-0.20	-0.37	-0.21	-0.31
2000.12	25.99	25.36	25.25	25.59	28.00	30.35	37.28	37.28	0.00	-0.11	-0.07	-0.14	-0.32	-0.05	-0.07	-0.00	-0.12	-0.09	-0.15	-0.35	-0.16	-0.26
2001.01	26.55	25.91	25.38	25.51	27.69	30.13	36.98	36.98	-0.02	-0.11	-0.10	-0.15	-0.33	-0.04	-0.04	-0.03	-0.12	-0.11	-0.16	-0.35	-0.15	-0.24
2001.02	26.83	25.96	25.09	24.94	26.77	29.23	35.84	35.84	-0.09	-0.03	-0.10	-0.16	-0.36	-0.02	0.01	-0.09	-0.04	-0.11	-0.17	-0.38	-0.13	-0.20
2001.03	25.19	24.29	23.26	22.77	24.13	26.41	32.33	32.33	0.00	0.04	-0.12	-0.03	-0.29	0.09	0.10	-0.00	0.03	-0.13	-0.04	-0.32	-0.04	-0.13
2001.04	26.08	25.16	23.95	23.02	24.03	26.32	32.17	32.17	0.07	0.01	-0.10	-0.07	-0.25	0.09	0.12	0.06	0.01	-0.10	-0.08	-0.28	-0.04	-0.12
2001.05	29.72	28.01	26.41	24.88	25.52	27.94	34.08	34.08	-0.02	-0.07	-0.11	-0.15	-0.26	0.02	0.05	-0.03	-0.07	-0.11	-0.16	-0.29	-0.11	-0.17
2001.06	31.17	28.93	26.89	24.78	24.91	27.19	33.07	33.07	-0.03	-0.16	-0.08	-0.18	-0.20	0.01	0.04	-0.02	-0.16	-0.07	-0.19	-0.23	-0.11	-0.18
2001.07	32.83	30.36	27.65	24.86	24.43	26.54	32.16	32.16	-0.02	-0.11	-0.05	-0.25	-0.18	0.05	0.10	-0.02	-0.11	-0.05	-0.26	-0.20	-0.09	-0.14
2001.08	34.70	32.06	28.73	25.19	24.13	26.03	31.40	31.40	-0.11	-0.04	-0.07	-0.23	-0.16	0.09	0.01	-0.12	-0.04	-0.07	-0.24	-0.19	-0.05	-0.21
2001.09	33.40	30.65	27.14	23.19	21.56	23.05	27.67	27.67	0.03	0.10	0.10	-0.17	-0.02	0.26	0.12	0.03	0.11	0.10	-0.18	-0.06	0.11	-0.12
2001.10	38.16	34.59	30.39	25.23	22.65	23.94	28.58	28.58	0.05	0.06	0.03	-0.21	-0.04	0.27	0.12	0.05	0.06	0.02	-0.22	-0.07	0.12	-0.12
2001.11	41.75	39.25	34.49	27.97	24.25	25.30	30.01	30.01	0.01	-0.03	-0.04	-0.19	-0.07	0.23	0.09	0.02	-0.03	-0.06	-0.21	-0.11	0.08	-0.15
2001.12	44.38	42.51	37.72	30.09	25.20	25.90	30.50	30.50	-0.00	0.01	-0.11	-0.21	-0.06	0.24	0.09	-0.01	-0.00	-0.13	-0.23	-0.10	0.08	-0.15
2002.01	46.07	44.07	40.08	31.71	25.65	25.91	30.28	30.28	-0.03	-0.02	-0.21	-0.21	-0.01	0.25	0.14	-0.04	-0.04	-0.22	-0.23	-0.05	0.09	-0.11
2002.02	44.39	43.68	40.73	32.32	25.30	25.10	29.09	29.09	0.05	-0.02	-0.17	-0.24	0.04	0.31	0.23	0.04	-0.03	-0.18	-0.26	-0.01	0.15	-0.04
2002.03	46.46	46.30	44.23	35.68	27.09	26.36	30.29	30.29	-0.04	-0.12	-0.25	-0.27	-0.03	0.22	0.20	-0.04	-0.13	-0.26	-0.29	-0.07	0.06	-0.06
2002.04	44.77	44.55	43.41	36.19	26.71	25.46	29.01	29.01	-0.03	-0.19	-0.23	-0.20	0.02	0.32	0.25	-0.03	-0.19	-0.24	-0.22	-0.03	0.15	-0.03
2002.05	42.52	43.06	42.70	36.91	26.68	24.90	28.13	28.13	-0.06	-0.15	-0.16	-0.13	0.02	0.40	0.24	-0.06	-0.16	-0.16	-0.15	-0.03	0.21	-0.03
2002.06	38.89	39.86	40.15	36.11	25.80	23.55	26.39	26.39	-0.11	-0.14	-0.11	-0.03	0.12	0.49	0.31	-0.11	-0.15	-0.12	-0.05	0.06	0.29	0.02
2002.07	33.76	34.62	35.36	33.17	23.65	21.12	23.46	23.46	0.01	-0.05	-0.01	0.10	0.22	0.68	0.50	0.01	-0.06	-0.02	0.08	0.16	0.46	0.18
2002.08	32.55	33.77	34.95	34.07	24.52	21.40	23.59	23.59	-0.05	-0.00	-0.08	0.08	0.19	0.59	0.54	-0.05	-0.01	-0.09	0.06	0.14	0.39	0.21
2002.09	29.73	30.93	32.35	32.60	23.99	20.45	22.36	22.36	-0.02	0.04	-0.02	0.17	0.29	0.73	0.66	-0.02	0.04	-0.04	0.15	0.23	0.50	0.30
2002.10	28.13	29.22	30.79	31.90	24.31	20.23	21.95	21.95	0.06	0.05	0.04	0.22	0.31	0.80	0.68	0.06	0.05	0.03	0.19	0.24	0.56	0.32
2002.11	30.93	30.66	32.04	33.77	26.68	21.68	23.34	23.34	-0.01	-0.08	0.03	0.15	0.28	0.61	0.53	-0.01	-0.09	0.02	0.13	0.22	0.39	0.21
